"year","month","common","MODE_FX","AREA_X","catch_count","mean_brevis_count"
2007,7,"SPOTTED SEATROUT",7,5,5,0
2007,7,"TOMTATE",3,5,1,0
2007,7,"WHITE GRUNT",3,5,1,0
2007,7,"WHITE MULLET",7,5,24,0
2007,8,"COMMON SNOOK",7,5,2,0
2007,8,"CREVALLE JACK",7,5,2,0
2007,8,"GAG",7,5,2,0
2007,8,"GOLIATH GROUPER",7,5,3,0
2007,8,"GRAY SNAPPER",7,5,62,0
2007,8,"GULF FLOUNDER",7,5,3,0
2007,8,"HARDHEAD CATFISH",7,5,4,0
2007,8,"LADYFISH",7,5,5,0
2007,8,"PINFISH",7,5,12,0
2007,8,"RED DRUM",7,5,5,0
2007,8,"SAND PERCH",7,5,12,0
2007,8,"SHEEPSHEAD",7,5,1,0
2007,8,"SPANISH MACKEREL",7,5,1,0
2007,8,"SPOTTED SEATROUT",7,5,8,0
2007,8,"WHITE GRUNT",7,5,1,0
2007,9,"BLUEFISH",7,5,8,0
2007,9,"COMMON SNOOK",3,5,2,0
2007,9,"COMMON SNOOK",7,5,26,0
2007,9,"CREVALLE JACK",7,5,5,0
2007,9,"GAFFTOPSAIL CATFISH",7,5,3,0
2007,9,"GAG",3,5,10,0
2007,9,"GAG",7,5,7,0
2007,9,"GOLIATH GROUPER",7,5,1,0
2007,9,"GRAY SNAPPER",3,5,9,0
2007,9,"GRAY SNAPPER",7,5,82,0
2007,9,"HARDHEAD CATFISH",3,5,2,0
2007,9,"HARDHEAD CATFISH",7,5,18,0
2007,9,"INSHORE LIZARDFISH",7,5,4,0
2007,9,"LADYFISH",3,5,1,0
2007,9,"LADYFISH",7,5,3,0
2007,9,"LANE SNAPPER",7,5,4,0
2007,9,"RED DRUM",3,5,4,0
2007,9,"RED DRUM",7,5,18,0
2007,9,"SAND PERCH",7,5,1,0
2007,9,"SHEEPSHEAD",7,5,1,0
2007,9,"SPOTTED SEATROUT",7,5,35,0
2007,10,"COMMON SNOOK",5,5,5,29
2007,10,"COMMON SNOOK",7,5,23,29
2007,10,"CREVALLE JACK",7,5,7,29
2007,10,"GAFFTOPSAIL CATFISH",7,5,6,29
2007,10,"GAG",3,5,3,29
2007,10,"GAG",5,5,2,29
2007,10,"GAG",7,5,50,29
2007,10,"GOLIATH GROUPER",7,5,1,29
2007,10,"GRAY SNAPPER",5,5,20,29
2007,10,"GRAY SNAPPER",7,5,28,29
2007,10,"GRAY TRIGGERFISH",7,5,3,29
2007,10,"GREAT BARRACUDA",7,5,2,29
2007,10,"GULF FLOUNDER",7,5,2,29
2007,10,"HARDHEAD CATFISH",7,5,1,29
2007,10,"INSHORE LIZARDFISH",5,5,4,29
2007,10,"INSHORE LIZARDFISH",7,5,14,29
2007,10,"JACK GENUS",7,5,1,29
2007,10,"KINGFISH GENUS",7,5,1,29
2007,10,"LADYFISH",7,5,15,29
2007,10,"LEFTEYE FLOUNDER FAMILY",7,5,1,29
2007,10,"MULLET GENUS",7,5,10,29
2007,10,"PINFISH",5,5,3,29
2007,10,"PINFISH",7,5,26,29
2007,10,"PUFFER FAMILY",3,5,1,29
2007,10,"PUFFER FAMILY",7,5,2,29
2007,10,"RED DRUM",5,5,3,29
2007,10,"RED DRUM",7,5,53,29
2007,10,"RED SNAPPER",7,5,2,29
2007,10,"SCALED SARDINE",7,5,60,29
2007,10,"SEA BASS FAMILY",7,5,7,29
2007,10,"SEA CATFISH FAMILY",5,5,2,29
2007,10,"SEA CATFISH FAMILY",7,5,1,29
2007,10,"SPANISH MACKEREL",7,5,1,29
2007,10,"SPOTTED SEATROUT",7,5,59,29
2007,10,"WHITE GRUNT",7,5,1,29
2007,11,"BLUEFISH",5,5,3,7
2007,11,"COBIA",7,5,1,7
2007,11,"COMMON SNOOK",7,5,16,7
2007,11,"CREVALLE JACK",5,5,3,7
2007,11,"CREVALLE JACK",7,5,12,7
2007,11,"FLORIDA POMPANO",5,5,2,7
2007,11,"FLORIDA POMPANO",7,5,2,7
2007,11,"GAFFTOPSAIL CATFISH",5,5,4,7
2007,11,"GAFFTOPSAIL CATFISH",7,5,11,7
2007,11,"GAG",7,5,3,7
2007,11,"GRAY SNAPPER",5,5,1,7
2007,11,"GRAY SNAPPER",7,5,17,7
2007,11,"GULF FLOUNDER",5,5,2,7
2007,11,"HARDHEAD CATFISH",5,5,2,7
2007,11,"HARDHEAD CATFISH",7,5,6,7
2007,11,"HOUNDFISH",5,5,1,7
2007,11,"INSHORE LIZARDFISH",5,5,24,7
2007,11,"INSHORE LIZARDFISH",7,5,3,7
2007,11,"KINGFISH GENUS",7,5,1,7
2007,11,"LADYFISH",5,5,11,7
2007,11,"LADYFISH",7,5,48,7
2007,11,"PIGFISH",5,5,2,7
2007,11,"PINFISH",5,5,11,7
2007,11,"PINFISH",7,5,30,7
2007,11,"RED DRUM",5,5,2,7
2007,11,"RED DRUM",7,5,27,7
2007,11,"REQUIEM SHARK FAMILY",5,5,1,7
2007,11,"SAND PERCH",7,5,1,7
2007,11,"SEA BASS FAMILY",7,5,1,7
2007,11,"SEATROUT GENUS",7,5,4,7
2007,11,"SHEEPSHEAD",7,5,30,7
2007,11,"SOUTHERN PUFFER",7,5,4,7
2007,11,"SPOTTED SEATROUT",5,5,15,7
2007,11,"SPOTTED SEATROUT",7,5,26,7
2007,12,"BLUE RUNNER",7,5,1,23
2007,12,"BLUEFISH",5,5,1,23
2007,12,"BLUEFISH",7,5,22,23
2007,12,"BONNETHEAD",5,5,1,23
2007,12,"COMMON SNOOK",5,5,1,23
2007,12,"CREVALLE JACK",5,5,6,23
2007,12,"FLORIDA POMPANO",5,5,2,23
2007,12,"GAG",3,5,5,23
2007,12,"GAG",7,5,4,23
2007,12,"GRAY SNAPPER",7,5,1,23
2007,12,"GREAT BARRACUDA",7,5,1,23
2007,12,"GULF FLOUNDER",3,5,1,23
2007,12,"INSHORE LIZARDFISH",5,5,3,23
2007,12,"INSHORE LIZARDFISH",7,5,1,23
2007,12,"LADYFISH",5,5,17,23
2007,12,"LADYFISH",7,5,6,23
2007,12,"LEFTEYE FLOUNDER FAMILY",5,5,7,23
2007,12,"LEFTEYE FLOUNDER GENUS",7,5,1,23
2007,12,"PERMIT",5,5,3,23
2007,12,"PINFISH",3,5,50,23
2007,12,"PINFISH",5,5,2,23
2007,12,"PINFISH",7,5,25,23
2007,12,"PUFFER FAMILY",7,5,1,23
2007,12,"RED DRUM",5,5,10,23
2007,12,"RED DRUM",7,5,13,23
2007,12,"SAND PERCH",5,5,2,23
2007,12,"SAND PERCH",7,5,3,23
2007,12,"SCALED SARDINE",7,5,100,23
2007,12,"SEA BASS FAMILY",5,5,1,23
2007,12,"SEA BASS FAMILY",7,5,12,23
2007,12,"SEA CATFISH FAMILY",5,5,1,23
2007,12,"SEAROBIN GENUS",7,5,1,23
2007,12,"SHEEPSHEAD",5,5,1,23
2007,12,"SOUTHERN PUFFER",5,5,5,23
2007,12,"SPOTTED SEATROUT",5,5,41,23
2007,12,"SPOTTED SEATROUT",7,5,6,23
2008,1,"BLACK DRUM",5,5,4,0
2008,1,"BLUE RUNNER",7,5,1,0
2008,1,"BLUEFISH",5,5,3,0
2008,1,"BLUEFISH",7,5,25,0
2008,1,"COMMON SNOOK",7,5,6,0
2008,1,"CREVALLE JACK",5,5,41,0
2008,1,"CREVALLE JACK",7,5,16,0
2008,1,"FLORIDA POMPANO",7,5,1,0
2008,1,"GAG",3,5,1,0
2008,1,"GAG",5,5,2,0
2008,1,"GAG",7,5,5,0
2008,1,"GRAY SNAPPER",3,5,17,0
2008,1,"GRAY SNAPPER",5,5,9,0
2008,1,"GRAY SNAPPER",7,5,18,0
2008,1,"INSHORE LIZARDFISH",7,5,12,0
2008,1,"KINGFISH GENUS",7,5,6,0
2008,1,"LADYFISH",5,5,16,0
2008,1,"LADYFISH",7,5,10,0
2008,1,"LEFTEYE FLOUNDER FAMILY",7,5,1,0
2008,1,"PINFISH",3,5,3,0
2008,1,"PINFISH",5,5,2,0
2008,1,"PINFISH",7,5,5,0
2008,1,"RED DRUM",5,5,2,0
2008,1,"RED DRUM",7,5,13,0
2008,1,"SAND PERCH",7,5,3,0
2008,1,"SEA BASS FAMILY",7,5,2,0
2008,1,"SHEEPSHEAD",3,5,1,0
2008,1,"SHEEPSHEAD",5,5,3,0
2008,1,"SHEEPSHEAD",7,5,16,0
2008,1,"SOUTHERN PUFFER",7,5,1,0
2008,1,"SPANISH MACKEREL",7,5,1,0
2008,1,"SPOTTED SEATROUT",5,5,3,0
2008,1,"SPOTTED SEATROUT",7,5,12,0
2008,2,"BLACK SEA BASS",7,5,17,0
2008,2,"BLUEFISH",5,5,19,0
2008,2,"BLUEFISH",7,5,10,0
2008,2,"COBIA",7,5,1,0
2008,2,"COMMON SNOOK",7,5,1,0
2008,2,"CREVALLE JACK",7,5,1,0
2008,2,"FLORIDA POMPANO",7,5,2,0
2008,2,"GAFFTOPSAIL CATFISH",7,5,9,0
2008,2,"GAG",5,5,2,0
2008,2,"GAG",7,5,5,0
2008,2,"GRAY SNAPPER",5,5,13,0
2008,2,"GRAY SNAPPER",7,5,7,0
2008,2,"HARDHEAD CATFISH",7,5,4,0
2008,2,"INSHORE LIZARDFISH",7,5,10,0
2008,2,"KINGFISH GENUS",7,5,2,0
2008,2,"LADYFISH",5,5,17,0
2008,2,"LADYFISH",7,5,27,0
2008,2,"PINFISH",7,5,42,0
2008,2,"RED DRUM",5,5,4,0
2008,2,"RED DRUM",7,5,15,0
2008,2,"SEA BASS FAMILY",5,5,4,0
2008,2,"SEA BASS FAMILY",7,5,22,0
2008,2,"SHEEPSHEAD",5,5,7,0
2008,2,"SHEEPSHEAD",7,5,24,0
2008,2,"SPANISH MACKEREL",5,5,1,0
2008,2,"SPANISH MACKEREL",7,5,9,0
2008,2,"SPOTTED SEATROUT",5,5,10,0
2008,2,"SPOTTED SEATROUT",7,5,61,0
2008,2,"WHITE GRUNT",7,5,1,0
2008,3,"BLACK SEA BASS",5,5,2,0
2008,3,"BLACK SEA BASS",7,5,43,0
2008,3,"BLUEFISH",7,5,4,0
2008,3,"COMMON SNOOK",7,5,72,0
2008,3,"CREVALLE JACK",7,5,1,0
2008,3,"GAFFTOPSAIL CATFISH",7,5,4,0
2008,3,"GAG",7,5,44,0
2008,3,"GRAY SNAPPER",5,5,29,0
2008,3,"GRAY SNAPPER",7,5,21,0
2008,3,"HARDHEAD CATFISH",7,5,1,0
2008,3,"INSHORE LIZARDFISH",7,5,1,0
2008,3,"LADYFISH",5,5,10,0
2008,3,"LADYFISH",7,5,32,0
2008,3,"LIZARDFISH FAMILY",7,5,1,0
2008,3,"PINFISH",7,5,78,0
2008,3,"RED DRUM",7,5,9,0
2008,3,"RED GROUPER",7,5,1,0
2008,3,"SEA BASS FAMILY",5,5,12,0
2008,3,"SEA BASS FAMILY",7,5,8,0
2008,3,"SEATROUT GENUS",7,5,14,0
2008,3,"SHEEPSHEAD",5,5,5,0
2008,3,"SHEEPSHEAD",7,5,101,0
2008,3,"SPANISH MACKEREL",5,5,1,0
2008,3,"SPANISH MACKEREL",7,5,2,0
2008,3,"SPOTTED SEATROUT",7,5,24,0
2008,4,"BLACK SEA BASS",7,5,1,59
2008,4,"BLUEFISH",3,5,1,59
2008,4,"BONNETHEAD",7,5,1,59
2008,4,"COMMON SNOOK",7,5,18,59
2008,4,"CREVALLE JACK",7,5,2,59
2008,4,"GAFFTOPSAIL CATFISH",7,5,2,59
2008,4,"GAG",7,5,3,59
2008,4,"GOLIATH GROUPER",7,5,1,59
2008,4,"GRAY SNAPPER",7,5,6,59
2008,4,"GULF FLOUNDER",7,5,2,59
2008,4,"HARDHEAD CATFISH",7,5,5,59
2008,4,"JACK FAMILY",3,5,2,59
2008,4,"JACK FAMILY",7,5,1,59
2008,4,"LADYFISH",7,5,7,59
2008,4,"LEFTEYE FLOUNDER GENUS",7,5,2,59
2008,4,"LIZARDFISH GENUS",3,5,1,59
2008,4,"LIZARDFISH GENUS",7,5,2,59
2008,4,"MULLET GENUS",7,5,15,59
2008,4,"PINFISH",3,5,5,59
2008,4,"PINFISH",7,5,16,59
2008,4,"RED DRUM",7,5,1,59
2008,4,"SAND PERCH",7,5,1,59
2008,4,"SEA BASS FAMILY",3,5,10,59
2008,4,"SEA CATFISH FAMILY",7,5,2,59
2008,4,"SEATROUT GENUS",3,5,1,59
2008,4,"SEATROUT GENUS",7,5,11,59
2008,4,"SNAPPER GENUS",3,5,1,59
2008,4,"SNAPPER GENUS",7,5,6,59
2008,4,"SPOTTED SEATROUT",7,5,30,59
2008,5,"BLACK SEA BASS",7,5,2,32
2008,5,"BLUEFISH",7,5,15,32
2008,5,"COMMON SNOOK",7,5,28,32
2008,5,"CREVALLE JACK",7,5,2,32
2008,5,"GAFFTOPSAIL CATFISH",7,5,1,32
2008,5,"GAG",7,5,14,32
2008,5,"GRAY SNAPPER",5,5,4,32
2008,5,"GRAY SNAPPER",7,5,6,32
2008,5,"GULF FLOUNDER",7,5,4,32
2008,5,"GULF KINGFISH",7,5,3,32
2008,5,"HARDHEAD CATFISH",5,5,8,32
2008,5,"HARDHEAD CATFISH",7,5,4,32
2008,5,"INSHORE LIZARDFISH",7,5,2,32
2008,5,"JACK GENUS",7,5,1,32
2008,5,"LADYFISH",5,5,9,32
2008,5,"LADYFISH",7,5,36,32
2008,5,"LEFTEYE FLOUNDER GENUS",7,5,3,32
2008,5,"LIZARDFISH GENUS",7,5,4,32
2008,5,"MULLET GENUS",7,5,1,32
2008,5,"PINFISH",5,5,3,32
2008,5,"PINFISH",7,5,23,32
2008,5,"RED DRUM",7,5,15,32
2008,5,"RED GROUPER",7,5,12,32
2008,5,"SEA BASS FAMILY",7,5,7,32
2008,5,"SPANISH MACKEREL",7,5,5,32
2008,5,"SPOTTED SEATROUT",5,5,7,32
2008,5,"SPOTTED SEATROUT",7,5,112,32
2008,5,"UNIDENTIFIED (SHARKS)",7,5,2,32
2008,5,"WHITE GRUNT",7,5,5,32
2008,6,"BLACK SEA BASS",5,5,2,14
2008,6,"BLUEFISH",5,5,15,14
2008,6,"BLUEFISH",7,5,3,14
2008,6,"COMMON SNOOK",7,5,1,14
2008,6,"GAFFTOPSAIL CATFISH",5,5,2,14
2008,6,"GAFFTOPSAIL CATFISH",7,5,9,14
2008,6,"GAG",5,5,2,14
2008,6,"GAG",7,5,19,14
2008,6,"GRAY SNAPPER",7,5,27,14
2008,6,"GREAT BARRACUDA",7,5,1,14
2008,6,"HARDHEAD CATFISH",7,5,10,14
2008,6,"JACK GENUS",5,5,1,14
2008,6,"LADYFISH",5,5,19,14
2008,6,"LADYFISH",7,5,31,14
2008,6,"LIZARDFISH GENUS",7,5,5,14
2008,6,"PIGFISH",7,5,10,14
2008,6,"PINFISH",7,5,54,14
2008,6,"RED DRUM",7,5,4,14
2008,6,"RED GROUPER",7,5,2,14
2008,6,"SEA CATFISH FAMILY",7,5,5,14
2008,6,"SPANISH MACKEREL",5,5,1,14
2008,6,"SPOTTED SEATROUT",7,5,55,14
2008,7,"GRAY SNAPPER",3,5,1,4
2008,7,"GRAY SNAPPER",7,5,2,4
2008,7,"GULF KINGFISH",3,5,9,4
2008,7,"GULF TOADFISH",7,5,1,4
2008,7,"HARDHEAD CATFISH",3,5,1,4
2008,7,"INSHORE LIZARDFISH",3,5,1,4
2008,7,"OCEANIC PUFFER",7,5,2,4
2008,7,"PORGY GENUS CALAMUS",7,5,1,4
2008,7,"RED DRUM",7,5,1,4
2008,7,"SAND PERCH",7,5,3,4
2008,7,"SPOTTED SEATROUT",3,5,1,4
2008,7,"STINGRAY GENUS",3,5,1,4
2008,8,"COMMON SNOOK",7,5,2,0
2008,8,"GAG",3,5,1,0
2008,8,"GRAY SNAPPER",3,5,8,0
2008,8,"GRAY SNAPPER",7,5,3,0
2008,8,"GULF TOADFISH",3,5,2,0
2008,8,"INSHORE LIZARDFISH",3,5,3,0
2008,8,"LANE SNAPPER",3,5,1,0
2008,8,"PIGFISH",3,5,1,0
2008,8,"PINFISH",3,5,35,0
2008,8,"PINFISH",7,5,90,0
2008,8,"RED DRUM",7,5,2,0
2008,8,"RED GROUPER",3,5,1,0
2008,8,"SAND PERCH",3,5,1,0
2008,8,"SPOTTED SEATROUT",7,5,2,0
2008,9,"COMMON SNOOK",7,5,1,25
2008,9,"LADYFISH",7,5,1,25
2008,9,"PINFISH",7,5,4,25
2008,9,"SHARKSUCKER",7,5,1,25
2008,9,"SPOTTED SEATROUT",7,5,10,25
2008,10,"ATLANTIC THREAD HERRING",3,5,10,253
2008,10,"BLACK SEA BASS",3,5,1,253
2008,10,"BLACK SEA BASS",7,5,1,253
2008,10,"BLUEFISH",7,5,9,253
2008,10,"COMMON SNOOK",7,5,23,253
2008,10,"CREVALLE JACK",3,5,1,253
2008,10,"CREVALLE JACK",7,5,13,253
2008,10,"GAFFTOPSAIL CATFISH",7,5,6,253
2008,10,"GAG",3,5,9,253
2008,10,"GAG",7,5,9,253
2008,10,"GRAY SNAPPER",3,5,1,253
2008,10,"GRAY SNAPPER",7,5,24,253
2008,10,"GREAT BARRACUDA",7,5,2,253
2008,10,"GULF FLOUNDER",3,5,2,253
2008,10,"GULF FLOUNDER",7,5,2,253
2008,10,"GULF MENHADEN",3,5,16,253
2008,10,"HARDHEAD CATFISH",3,5,1,253
2008,10,"HARDHEAD CATFISH",7,5,5,253
2008,10,"INSHORE LIZARDFISH",3,5,1,253
2008,10,"JACK FAMILY",3,5,3,253
2008,10,"LADYFISH",7,5,17,253
2008,10,"LANE SNAPPER",3,5,1,253
2008,10,"LEFTEYE FLOUNDER GENUS",7,5,1,253
2008,10,"LIZARDFISH GENUS",7,5,17,253
2008,10,"NEEDLEFISH GENUS",7,5,1,253
2008,10,"PIGFISH",3,5,1,253
2008,10,"PINFISH",3,5,38,253
2008,10,"PINFISH",7,5,21,253
2008,10,"PLANEHEAD FILEFISH",3,5,1,253
2008,10,"RED DRUM",3,5,1,253
2008,10,"RED DRUM",7,5,16,253
2008,10,"RED GROUPER",3,5,1,253
2008,10,"SAND PERCH",7,5,2,253
2008,10,"SCALED SARDINE",3,5,45,253
2008,10,"SEA BASS FAMILY",7,5,12,253
2008,10,"SHEEPSHEAD",7,5,2,253
2008,10,"SPANISH MACKEREL",7,5,10,253
2008,10,"SPANISH SARDINE",3,5,10,253
2008,10,"SPOTTAIL PINFISH",3,5,2,253
2008,10,"SPOTTED SEATROUT",7,5,74,253
2008,10,"TOMTATE",3,5,1,253
2008,10,"WHITE GRUNT",3,5,5,253
2008,11,"ATLANTIC STINGRAY",7,5,1,137
2008,11,"BLACK SEA BASS",7,5,13,137
2008,11,"BLUEFISH",7,5,11,137
2008,11,"CREVALLE JACK",3,5,2,137
2008,11,"CREVALLE JACK",7,5,7,137
2008,11,"GAFFTOPSAIL CATFISH",7,5,1,137
2008,11,"GAG",7,5,21,137
2008,11,"GRAY SNAPPER",3,5,2,137
2008,11,"GRAY SNAPPER",7,5,6,137
2008,11,"GREAT BARRACUDA",7,5,2,137
2008,11,"GULF FLOUNDER",3,5,1,137
2008,11,"GULF FLOUNDER",7,5,1,137
2008,11,"HARDHEAD CATFISH",3,5,1,137
2008,11,"HARDHEAD CATFISH",7,5,2,137
2008,11,"INSHORE LIZARDFISH",3,5,5,137
2008,11,"INSHORE LIZARDFISH",7,5,1,137
2008,11,"KINGFISH GENUS",7,5,2,137
2008,11,"LADYFISH",3,5,1,137
2008,11,"LADYFISH",7,5,80,137
2008,11,"LEFTEYE FLOUNDER FAMILY",7,5,1,137
2008,11,"LEFTEYE FLOUNDER GENUS",7,5,5,137
2008,11,"LIZARDFISH GENUS",3,5,11,137
2008,11,"LIZARDFISH GENUS",7,5,3,137
2008,11,"PIGFISH",3,5,8,137
2008,11,"PIGFISH",7,5,1,137
2008,11,"PINFISH",3,5,74,137
2008,11,"PINFISH",7,5,133,137
2008,11,"PUFFER FAMILY",3,5,3,137
2008,11,"PUFFER GENUS",3,5,2,137
2008,11,"RED DRUM",7,5,22,137
2008,11,"REQUIEM SHARK GENUS",7,5,1,137
2008,11,"SCALED SARDINE",7,5,90,137
2008,11,"SEA CATFISH FAMILY",3,5,2,137
2008,11,"SEA CATFISH FAMILY",7,5,3,137
2008,11,"SEAROBIN GENUS",3,5,1,137
2008,11,"SHEEPSHEAD",3,5,1,137
2008,11,"SHEEPSHEAD",7,5,2,137
2008,11,"SPANISH MACKEREL",7,5,1,137
2008,11,"SPOTTED SEATROUT",7,5,68,137
2008,11,"STRIPED MULLET",7,5,42,137
2008,12,"BLACK SEA BASS",3,5,1,0
2008,12,"BLACK SEA BASS",5,5,2,0
2008,12,"BLACK SEA BASS",7,5,4,0
2008,12,"BLUEFISH",7,5,2,0
2008,12,"COMMON SNOOK",7,5,2,0
2008,12,"CREVALLE JACK",7,5,2,0
2008,12,"FLORIDA POMPANO",5,5,2,0
2008,12,"GAG",5,5,6,0
2008,12,"GAG",7,5,28,0
2008,12,"GRAY SNAPPER",5,5,2,0
2008,12,"GRAY SNAPPER",7,5,62,0
2008,12,"GULF TOADFISH",3,5,1,0
2008,12,"INSHORE LIZARDFISH",7,5,1,0
2008,12,"KINGFISH GENUS",3,5,1,0
2008,12,"LADYFISH",3,5,1,0
2008,12,"LADYFISH",5,5,1,0
2008,12,"LADYFISH",7,5,17,0
2008,12,"LEATHERJACKET FAMILY",3,5,9,0
2008,12,"NORTHERN KINGFISH",7,5,1,0
2008,12,"PIGFISH",3,5,1,0
2008,12,"PINFISH",3,5,60,0
2008,12,"PINFISH",5,5,3,0
2008,12,"PINFISH",7,5,15,0
2008,12,"PLANEHEAD FILEFISH",3,5,1,0
2008,12,"PUFFER GENUS",3,5,7,0
2008,12,"RED DRUM",5,5,2,0
2008,12,"RED DRUM",7,5,4,0
2008,12,"RED GROUPER",7,5,11,0
2008,12,"SAND PERCH",3,5,2,0
2008,12,"SAND PERCH",7,5,1,0
2008,12,"SEA CATFISH FAMILY",3,5,1,0
2008,12,"SHEEPSHEAD",5,5,1,0
2008,12,"SHEEPSHEAD",7,5,3,0
2008,12,"SPOTTED SEATROUT",5,5,2,0
2008,12,"SPOTTED SEATROUT",7,5,37,0
2009,1,"BLUEFISH",5,5,3,22
2009,1,"BONNETHEAD",7,5,1,22
2009,1,"FLORIDA POMPANO",5,5,1,22
2009,1,"GAG",3,5,1,22
2009,1,"GAG",5,5,22,22
2009,1,"GAG",7,5,1,22
2009,1,"GULF FLOUNDER",5,5,1,22
2009,1,"GULF FLOUNDER",7,5,3,22
2009,1,"GULF TOADFISH",3,5,1,22
2009,1,"HARDHEAD CATFISH",5,5,2,22
2009,1,"HARDHEAD CATFISH",7,5,1,22
2009,1,"INSHORE LIZARDFISH",7,5,6,22
2009,1,"LADYFISH",5,5,25,22
2009,1,"LADYFISH",7,5,9,22
2009,1,"LANE SNAPPER",3,5,1,22
2009,1,"PIGFISH",3,5,1,22
2009,1,"PINFISH",3,5,20,22
2009,1,"PINFISH",5,5,9,22
2009,1,"PINFISH",7,5,2,22
2009,1,"PUFFER FAMILY",3,5,1,22
2009,1,"PUFFER GENUS",3,5,1,22
2009,1,"PUFFER GENUS",5,5,1,22
2009,1,"RED DRUM",7,5,2,22
2009,1,"RED GROUPER",5,5,39,22
2009,1,"RED GROUPER",7,5,2,22
2009,1,"SEAROBIN FAMILY",7,5,1,22
2009,1,"SHEEPSHEAD",3,5,1,22
2009,1,"SHEEPSHEAD",5,5,1,22
2009,1,"SPANISH MACKEREL",5,5,3,22
2009,1,"SPOTTED SEATROUT",5,5,18,22
2009,1,"SPOTTED SEATROUT",7,5,23,22
2009,2,"BLACK DRUM",7,5,8,0
2009,2,"BONNETHEAD",3,5,1,0
2009,2,"COMMON SNOOK",7,5,2,0
2009,2,"FLORIDA POMPANO",5,5,31,0
2009,2,"FLORIDA POMPANO",7,5,4,0
2009,2,"GAG",5,5,5,0
2009,2,"GAG",7,5,5,0
2009,2,"GRAY SNAPPER",5,5,1,0
2009,2,"GRAY SNAPPER",7,5,22,0
2009,2,"GULF FLOUNDER",7,5,1,0
2009,2,"GULF KINGFISH",3,5,8,0
2009,2,"HARDHEAD CATFISH",5,5,1,0
2009,2,"HARDHEAD CATFISH",7,5,3,0
2009,2,"INSHORE LIZARDFISH",7,5,1,0
2009,2,"KINGFISH GENUS",3,5,21,0
2009,2,"LADYFISH",7,5,35,0
2009,2,"PINFISH",3,5,37,0
2009,2,"PINFISH",5,5,10,0
2009,2,"PINFISH",7,5,36,0
2009,2,"RED DRUM",7,5,6,0
2009,2,"RED GROUPER",5,5,4,0
2009,2,"SHEEPSHEAD",7,5,44,0
2009,2,"SOUTHERN KINGFISH",3,5,3,0
2009,2,"SPOTTED SEATROUT",5,5,23,0
2009,2,"SPOTTED SEATROUT",7,5,80,0
2009,3,"BLACK SEA BASS",3,5,1,0
2009,3,"BLUEFISH",3,5,1,0
2009,3,"BLUEFISH",5,5,8,0
2009,3,"BLUEFISH",7,5,1,0
2009,3,"COMMON SNOOK",5,5,1,0
2009,3,"COMMON SNOOK",7,5,1,0
2009,3,"FLORIDA POMPANO",7,5,1,0
2009,3,"GAFFTOPSAIL CATFISH",7,5,3,0
2009,3,"GAG",3,5,1,0
2009,3,"GAG",7,5,4,0
2009,3,"GRAY SNAPPER",3,5,12,0
2009,3,"GRAY SNAPPER",5,5,2,0
2009,3,"GRAY SNAPPER",7,5,16,0
2009,3,"GULF FLOUNDER",3,5,1,0
2009,3,"GULF FLOUNDER",7,5,1,0
2009,3,"GULF KINGFISH",3,5,1,0
2009,3,"HARDHEAD CATFISH",7,5,1,0
2009,3,"LADYFISH",7,5,30,0
2009,3,"PINFISH",3,5,4,0
2009,3,"PINFISH",7,5,102,0
2009,3,"PUFFER FAMILY",7,5,1,0
2009,3,"PUFFER GENUS",3,5,5,0
2009,3,"RED DRUM",5,5,2,0
2009,3,"SAND PERCH",3,5,1,0
2009,3,"SAND PERCH",7,5,12,0
2009,3,"SEAROBIN GENUS",3,5,1,0
2009,3,"SHEEPSHEAD",3,5,24,0
2009,3,"SHEEPSHEAD",5,5,17,0
2009,3,"SHEEPSHEAD",7,5,34,0
2009,3,"SOUTHERN KINGFISH",7,5,1,0
2009,3,"SPANISH MACKEREL",3,5,14,0
2009,3,"SPANISH MACKEREL",7,5,15,0
2009,3,"SPOTTAIL PINFISH",3,5,3,0
2009,3,"SPOTTED SEATROUT",7,5,47,0
2009,3,"WHITE GRUNT",7,5,4,0
2009,4,"ATLANTIC GUITARFISH",3,5,1,4
2009,4,"ATLANTIC STINGRAY",3,5,1,4
2009,4,"ATLANTIC STINGRAY",7,5,2,4
2009,4,"BLACK SEA BASS",7,5,1,4
2009,4,"BLUE RUNNER",7,5,2,4
2009,4,"BLUEFISH",5,5,1,4
2009,4,"BLUEFISH",7,5,6,4
2009,4,"BONNETHEAD",3,5,4,4
2009,4,"COMMON SNOOK",7,5,1,4
2009,4,"CREVALLE JACK",3,5,8,4
2009,4,"CREVALLE JACK",5,5,3,4
2009,4,"CREVALLE JACK",7,5,3,4
2009,4,"FLORIDA POMPANO",3,5,1,4
2009,4,"FLORIDA POMPANO",5,5,1,4
2009,4,"GAG",7,5,4,4
2009,4,"GRAY SNAPPER",3,5,29,4
2009,4,"GRAY SNAPPER",7,5,28,4
2009,4,"GULF KINGFISH",3,5,1,4
2009,4,"HARDHEAD CATFISH",3,5,2,4
2009,4,"HARDHEAD CATFISH",7,5,6,4
2009,4,"HOGFISH",7,5,1,4
2009,4,"IRISH POMPANO",3,5,1,4
2009,4,"KING MACKEREL",7,5,1,4
2009,4,"LADYFISH",3,5,16,4
2009,4,"LADYFISH",7,5,12,4
2009,4,"LIZARDFISH GENUS",5,5,3,4
