X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID,Shape
-81.858,26.4294,3059861,2020/06/01 00:00:00+00,6:45:00,EDT,0.5,Estero River; mouth of (Estero Bay),26.4294,-81.858,Karenia brevis,0,HABW200602-042,
-81.8655,26.3936,3059862,2020/06/01 00:00:00+00,,EDT,0.5,Carl Johnson Park Boat Ramp (Estero Bay),26.3936,-81.8655,Karenia brevis,0,HABW200602-043,
-81.8375,26.3584,3059863,2020/06/01 00:00:00+00,6:47:00,EDT,0.5,Pelican Bay Nature Park Pier (Estero Bay),26.3584,-81.8375,Karenia brevis,0,HABW200602-044,
-81.9272,26.4462,3059864,2020/06/01 00:00:00+00,6:08:00,EDT,0.5,Mound House Dock (Estero Bay),26.4462,-81.9272,Karenia brevis,0,HABW200602-045,
-87.1419,30.3273,3059865,2020/06/01 00:00:00+00,10:30:00,CDT,1,Pensacola Beach Pier,30.3273,-87.1419,Karenia brevis,0,HABW200602-046,
-87.1518,30.34613,3059866,2020/06/01 00:00:00+00,11:00:00,CDT,1,South Bob Sikes Fishing Pier (Santa Rosa Sound),30.34613,-87.1518,Karenia brevis,0,HABW200602-047,
-87.18982,30.4084,3059867,2020/06/01 00:00:00+00,11:30:00,CDT,0.5,Pensacola Bay Fishing Bridge,30.4084,-87.18982,Karenia brevis,0,HABW200602-048,
-82.68395,27.51477,3059868,2020/06/02 00:00:00+00,10:12:00,EDT,0.2,Mead Point (Lower Tampa Bay),27.51477,-82.68395,Karenia brevis,0,HABW200603-001,
-82.704,27.529833,3059869,2020/06/02 00:00:00+00,10:19:00,EDT,0.2,School Key; NE of (Lower Tampa Bay),27.529833,-82.704,Karenia brevis,0,HABW200603-002,
-82.629067,27.59275,3059870,2020/06/02 00:00:00+00,10:43:00,EDT,0.2,South Skyway Causeway; NE end of (Lower Tampa Bay),27.59275,-82.629067,Karenia brevis,0,HABW200603-003,
-82.61895,27.587433,3059871,2020/06/02 00:00:00+00,12:15:00,EDT,0.2,South Skyway Rest Area; NW of (Lower Tampa Bay),27.587433,-82.61895,Karenia brevis,0,HABW200603-004,
-82.5782,27.632617,3059872,2020/06/02 00:00:00+00,11:00:00,EDT,0.2,Little Redfish Creek; 1.1 mi NW of (Lower Tampa Bay),27.632617,-82.5782,Karenia brevis,0,HABW200603-005,
-82.5912,27.595514,3059873,2020/06/02 00:00:00+00,11:59:00,EDT,0.2,Joe Island; N of (Lower Tampa Bay),27.595514,-82.5912,Karenia brevis,0,HABW200603-006,
-85.403,29.7648,3059874,2020/06/02 00:00:00+00,10:55:00,CDT,0.3,Eagle Harbor Boat Ramp,29.7648,-85.403,Karenia brevis,0,HABW200603-007,
-85.3643,29.679,3059875,2020/06/02 00:00:00+00,11:15:00,CDT,0.3,St. Joseph Bay Preserve Canoe Launch (Lighthouse Bayou),29.679,-85.3643,Karenia brevis,0,HABW200603-008,
-85.3199,29.8409,3059876,2020/06/02 00:00:00+00,11:40:00,CDT,0.3,Parker Avenue; W of (St. Joseph Sound),29.8409,-85.3199,Karenia brevis,0,HABW200603-009,
-85.305667,29.811,3059877,2020/06/02 00:00:00+00,11:51:00,CDT,0.3,Frank Pate Park Boat Ramp (St. Joseph Bay),29.811,-85.305667,Karenia brevis,0,HABW200603-010,
-80.802278,28.615731,3059878,2020/06/02 00:00:00+00,8:00:00,EDT,0.5,Harbor Pointe Marina (Indian River),28.615731,-80.802278,Karenia brevis,0,HABW200603-011,
-80.532,28.0164,3059879,2020/06/02 00:00:00+00,6:45:00,EDT,0.5,Ballyshannon Street; E of,28.0164,-80.532,Karenia brevis,0,HABW200603-012,
-80.5387,28.015,3059880,2020/06/02 00:00:00+00,6:30:00,EDT,0.5,Macfarlane Street; W of (Indian River),28.015,-80.5387,Karenia brevis,0,HABW200603-013,
-86.8631,30.376,3059881,2020/06/03 00:00:00+00,12:10:00,CDT,0.5,Navarre Pier,30.376,-86.8631,Karenia brevis,0,HABW200604-001,
-84.88478,29.7301,3059882,2020/06/03 00:00:00+00,12:10:00,EDT,0.1,Millender Street; S of (St. George Sound),29.7301,-84.88478,Karenia brevis,0,HABW200604-002,
-82.36189,26.92467,3059883,2020/06/03 00:00:00+00,7:35:00,EDT,0.5,Englewood Beach,26.92467,-82.36189,Karenia brevis,0,HABW200604-003,
-82.27415,26.80562,3059884,2020/06/03 00:00:00+00,8:00:00,EDT,0.5,Boca Grande Pier (Gasparilla Sound),26.80562,-82.27415,Karenia brevis,0,HABW200604-004,
-82.1945,26.5264,3059885,2020/06/03 00:00:00+00,8:02:00,EDT,0.5,Alison Hagerup Beach Park,26.5264,-82.1945,Karenia brevis,0,HABW200604-005,
-82.0801,26.4217,3059886,2020/06/03 00:00:00+00,8:38:00,EDT,0.5,Tarpon Bay Road Beach,26.4217,-82.0801,Karenia brevis,0,HABW200604-006,
-82.01543,26.45157,3059887,2020/06/03 00:00:00+00,9:01:00,EDT,0.5,Lighthouse Beach,26.45157,-82.01543,Karenia brevis,0,HABW200604-007,
-81.95776,26.45398,3059888,2020/06/03 00:00:00+00,9:38:00,EDT,0.5,Lynn Hall Park,26.45398,-81.95776,Karenia brevis,0,HABW200604-008,
-81.8795,26.3901,3059889,2020/06/03 00:00:00+00,10:30:00,EDT,0.5,Lovers Key State Park,26.3901,-81.8795,Karenia brevis,0,HABW200604-009,
-81.84574,26.33105,3059890,2020/06/03 00:00:00+00,11:20:00,EDT,0.5,Bonita Beach Park,26.33105,-81.84574,Karenia brevis,0,HABW200604-010,
-81.32263,30.02262,3059891,2020/06/03 00:00:00+00,7:20:00,EDT,0.5,South Ponte Vedra,30.02262,-81.32263,Karenia brevis,0,HABW200604-011,
-81.8362,26.30481,3059893,2020/06/03 00:00:00+00,8:41:00,EDT,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,0,HABW200605-008,
-81.82377,26.25375,3059894,2020/06/03 00:00:00+00,9:19:00,EDT,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,0,HABW200605-009,
-81.8169,26.2073,3059895,2020/06/03 00:00:00+00,9:48:00,EDT,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW200605-010,
-81.8063,26.13163,3059896,2020/06/03 00:00:00+00,10:23:00,EDT,0.5,Naples Pier,26.13163,-81.8063,Karenia brevis,0,HABW200605-011,
-81.72805,25.91165,3059897,2020/06/03 00:00:00+00,11:18:00,EDT,0.5,South Marco Beach,25.91165,-81.72805,Karenia brevis,0,HABW200605-012,
-80.0542,26.893715,3059892,2020/06/04 00:00:00+00,15:00:00,EDT,0.5,Juno Beach Fishing Pier,26.893715,-80.0542,Karenia brevis,0,HABW200605-007,
-80.795517,28.62365,3059898,2020/06/04 00:00:00+00,10:40:00,EDT,0.2,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,Karenia brevis,0,HABW200605-013,
-80.7391,28.52641,3059899,2020/06/04 00:00:00+00,11:10:00,EDT,0.2,NASA Causeway; SE side of (Indian River),28.52641,-80.7391,Karenia brevis,0,HABW200605-014,
-80.766533,28.475083,3059900,2020/06/04 00:00:00+00,11:30:00,EDT,0.2,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,Karenia brevis,0,HABW200605-015,
-80.66245,28.4017,3059901,2020/06/04 00:00:00+00,11:50:00,EDT,0.2,Kelly Park (Banana River),28.4017,-80.66245,Karenia brevis,0,HABW200605-016,
-80.62844,28.357133,3059902,2020/06/04 00:00:00+00,12:15:00,EDT,0.2,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,Karenia brevis,0,HABW200605-017,
-80.62418,28.13248,3059903,2020/06/04 00:00:00+00,13:45:00,EDT,0.2,Eau Gallie Pier (Indian River),28.13248,-80.62418,Karenia brevis,0,HABW200605-019,
-84.3683,30.015833,3060209,2020/06/04 00:00:00+00,11:14:00,EDT,0.5,Bottoms Road Boat Ramp (Apalachee Bay),30.015833,-84.3683,Karenia brevis,0,HABW200612-025,
-84.3448,29.9694,3060210,2020/06/04 00:00:00+00,10:56:00,EDT,0.5,Mashes Sands Pier (Ochlockonee Bay),29.9694,-84.3448,Karenia brevis,0,HABW200612-026,
-84.414167,29.9235,3060211,2020/06/04 00:00:00+00,10:40:00,EDT,0.5,Alligator Harbor Boat Ramp,29.9235,-84.414167,Karenia brevis,0,HABW200612-027,
-85.237667,29.683,3060212,2020/06/05 00:00:00+00,13:43:00,EDT,0.3,Neptune Street; N of (Indian Lagoon),29.683,-85.237667,Karenia brevis,0,HABW200612-028,
-85.2217,29.6821,3060213,2020/06/05 00:00:00+00,13:51:00,EDT,0.3,Indian Pass (St. Vincent Sound),29.6821,-85.2217,Karenia brevis,0,HABW200612-029,
-82.631267,27.759803,3059909,2020/06/08 00:00:00+00,9:30:00,EDT,0.5,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,Karenia brevis,0,HABW200608-001,
-82.631267,27.759803,3059910,2020/06/08 00:00:00+00,9:32:00,EDT,6,FWRI Peninsula; SE tip of (Bayboro Harbor),27.759803,-82.631267,Karenia brevis,0,HABW200608-002,
-82.8243,27.96035,3059911,2020/06/08 00:00:00+00,10:09:00,EDT,0.5,Clearwater Pass,27.96035,-82.8243,Karenia brevis,0,HABW200609-001,
-82.81915,27.8121,3059912,2020/06/08 00:00:00+00,10:49:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW200609-002,
-82.7391,27.6133,3059913,2020/06/08 00:00:00+00,11:56:00,EDT,0.5,Mullet Key; Gulf Pier,27.6133,-82.7391,Karenia brevis,0,HABW200609-003,
-82.6508,27.6055,3059914,2020/06/08 00:00:00+00,12:55:00,EDT,0.5,Skyway Fishing Pier; South (Lower Tampa Bay),27.6055,-82.6508,Karenia brevis,0,HABW200609-004,
-82.69014,27.7117,3059915,2020/06/08 00:00:00+00,12:26:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW200609-005,
-82.61482,27.58512,3059916,2020/06/08 00:00:00+00,13:09:00,EDT,0.5,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW200609-006,
-82.6522,27.4959,3059917,2020/06/08 00:00:00+00,9:35:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,2000,HABW200609-007,
-82.68798,27.44602,3059918,2020/06/08 00:00:00+00,10:44:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.44602,-82.68798,Karenia brevis,0,HABW200609-008,
-82.7402,27.5385,3059919,2020/06/08 00:00:00+00,10:06:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW200609-009,
-82.7225,27.94067,3059920,2020/06/08 00:00:00+00,8:58:00,EDT,0.5,Via Cipriani; dock S of (Old Tampa Bay),27.94067,-82.7225,Karenia brevis,0,HABW200609-010,
-82.5829,27.8796,3059921,2020/06/08 00:00:00+00,13:44:00,EDT,0.5,Gandy North Beach (Old Tampa Bay),27.8796,-82.5829,Karenia brevis,0,HABW200609-011,
-82.6111,27.844,3059922,2020/06/08 00:00:00+00,14:02:00,EDT,0.5,Weedon Island Kayak Launch,27.844,-82.6111,Karenia brevis,0,HABW200609-012,
-80.44951,27.82037,3059923,2020/06/08 00:00:00+00,9:35:00,EDT,0.5,Pelican Island Wildlife Refuge (Indian River),27.82037,-80.44951,Karenia brevis,0,HABW200609-013,
-80.50838,27.93232,3059924,2020/06/08 00:00:00+00,,EDT,0.5,Mullet Creek; mouth of (Indian River),27.93232,-80.50838,Karenia brevis,0,HABW200609-014,
-80.61298,28.35034,3059925,2020/06/08 00:00:00+00,9:19:00,EDT,0.5,Diamond Bay (Banana River),28.35034,-80.61298,Karenia brevis,0,HABW200609-015,
-80.76569,28.52811,3059926,2020/06/09 00:00:00+00,9:35:00,EDT,0.5,NASA Causeway; N of (Indian River),28.52811,-80.76569,Karenia brevis,0,HABW200610-001,
-80.7806,28.5808,3059927,2020/06/09 00:00:00+00,9:44:00,EDT,0.5,Menzo Park; 1.1 mi E of (Indian River),28.5808,-80.7806,Karenia brevis,0,HABW200610-002,
-80.79474,28.60796,3059928,2020/06/09 00:00:00+00,9:51:00,EDT,0.5,Space View Park; SE of (Indian River),28.60796,-80.79474,Karenia brevis,0,HABW200610-003,
-80.80489,28.69283,3059929,2020/06/09 00:00:00+00,10:05:00,EDT,0.5,Black Point; 1.2 mi NW of (Indian River),28.69283,-80.80489,Karenia brevis,0,HABW200610-004,
-87.1419,30.3273,3059930,2020/06/09 00:00:00+00,10:30:00,CDT,1,Pensacola Beach Pier,30.3273,-87.1419,Karenia brevis,0,HABW200610-005,
-87.1518,30.34613,3059931,2020/06/09 00:00:00+00,10:45:00,CDT,1,South Bob Sikes Fishing Pier (Santa Rosa Sound),30.34613,-87.1518,Karenia brevis,333,HABW200610-006,
-87.18982,30.4084,3059932,2020/06/09 00:00:00+00,11:30:00,CDT,1,Pensacola Bay Fishing Bridge,30.4084,-87.18982,Karenia brevis,0,HABW200610-007,
-80.532,28.0164,3059933,2020/06/09 00:00:00+00,6:15:00,EDT,0.5,Ballyshannon Street; E of,28.0164,-80.532,Karenia brevis,0,HABW200610-008,
-80.5387,28.015,3059934,2020/06/09 00:00:00+00,6:30:00,EDT,0.5,Macfarlane Street; W of (Indian River),28.015,-80.5387,Karenia brevis,0,HABW200610-009,
-80.795517,28.62365,3059935,2020/06/09 00:00:00+00,12:10:00,EDT,0.2,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,Karenia brevis,0,HABW200610-010,
-80.7391,28.52641,3059936,2020/06/09 00:00:00+00,12:50:00,EDT,0.2,NASA Causeway; SE side of (Indian River),28.52641,-80.7391,Karenia brevis,0,HABW200610-011,
-80.766533,28.475083,3059937,2020/06/09 00:00:00+00,11:30:00,EDT,0.2,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,Karenia brevis,0,HABW200610-012,
-80.66245,28.4017,3059938,2020/06/09 00:00:00+00,13:00:00,EDT,0.2,Kelly Park (Banana River),28.4017,-80.66245,Karenia brevis,0,HABW200610-013,
-80.62844,28.357133,3059939,2020/06/09 00:00:00+00,13:20:00,EDT,0.2,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,Karenia brevis,0,HABW200610-014,
-80.614283,28.309033,3059940,2020/06/09 00:00:00+00,13:50:00,EDT,0.2,Ramp Road Park Boat Ramp (Banana River),28.309033,-80.614283,Karenia brevis,0,HABW200610-015,
-80.62418,28.13248,3059941,2020/06/09 00:00:00+00,14:15:00,EDT,0.2,Eau Gallie Pier (Indian River),28.13248,-80.62418,Karenia brevis,0,HABW200610-016,
-80.59505,28.08245,3059942,2020/06/09 00:00:00+00,14:30:00,EDT,0.2,Geiger Point; Melbourne Causeway at (Indian River),28.08245,-80.59505,Karenia brevis,0,HABW200610-017,
-80.0345,26.536333,3059954,2020/06/09 00:00:00+00,13:00:00,EDT,0.5,Boyton Inlet; SE of,26.536333,-80.0345,Karenia brevis,0,HABW200611-012,
-80.023,26.524667,3059955,2020/06/09 00:00:00+00,13:20:00,EDT,0.5,Ocean Ridge; 1.4 mi E of,26.524667,-80.023,Karenia brevis,0,HABW200611-013,
-81.4735,25.6161,3060247,2020/06/09 00:00:00+00,9:40:00,EDT,0.5,Pavilion Key; 9.2 mi SW of,25.6161,-81.4735,Karenia brevis,0,HABW200615-004,
-81.3579,25.6817,3060248,2020/06/09 00:00:00+00,10:45:00,EDT,0.5,Pavilion Key; SW of,25.6817,-81.3579,Karenia brevis,0,HABW200615-005,
-80.85202,28.95616,3059943,2020/06/10 00:00:00+00,10:47:00,EDT,0.3,Cedar Island; N of (Cedar Creek),28.95616,-80.85202,Karenia brevis,0,HABW200611-001,
-80.85403,28.93952,3059944,2020/06/10 00:00:00+00,11:26:00,EDT,0.3,Cedar Island; S of (Mosquito Lagoon),28.93952,-80.85403,Karenia brevis,0,HABW200611-002,
-80.79941,28.81952,3059945,2020/06/10 00:00:00+00,12:24:00,EDT,0.3,Bird Island; 1.5 mi NW of (Mosquito Lagoon),28.81952,-80.79941,Karenia brevis,0,HABW200611-003,
-85.826611,30.271361,3059946,2020/06/10 00:00:00+00,10:52:00,CDT,0.5,Coon Point; 1.1 mi SW of (West Bay),30.271361,-85.826611,Karenia brevis,0,HABW200611-004,
-85.749083,30.259694,3059947,2020/06/10 00:00:00+00,11:23:00,CDT,0.5,Cedar Hammock; W of (West Bay),30.259694,-85.749083,Karenia brevis,0,HABW200611-005,
-85.733556,30.212,3059948,2020/06/10 00:00:00+00,11:50:00,CDT,0.5,Shell Point; E of (West Bay),30.212,-85.733556,Karenia brevis,0,HABW200611-006,
-86.184194,30.444917,3059949,2020/06/10 00:00:00+00,11:55:00,CDT,0.2,Motes Point; S of (Choctawhatchee Bay),30.444917,-86.184194,Karenia brevis,0,HABW200611-007,
-86.253111,30.432028,3059950,2020/06/10 00:00:00+00,11:16:00,CDT,0.2,Live Oak Point (Choctawhatchee Bay),30.432028,-86.253111,Karenia brevis,0,HABW200611-008,
-80.0542,26.893715,3059951,2020/06/10 00:00:00+00,9:50:00,EDT,0.5,Juno Beach Fishing Pier,26.893715,-80.0542,Karenia brevis,0,HABW200611-009,
-82.36189,26.92467,3059952,2020/06/10 00:00:00+00,9:30:00,EDT,0.5,Englewood Beach,26.92467,-82.36189,Karenia brevis,0,HABW200611-010,
-82.27415,26.80562,3059953,2020/06/10 00:00:00+00,8:00:00,EDT,0.5,Boca Grande Pier (Gasparilla Sound),26.80562,-82.27415,Karenia brevis,0,HABW200611-011,
-82.1945,26.5264,3059956,2020/06/10 00:00:00+00,7:52:00,EDT,0.5,Alison Hagerup Beach Park,26.5264,-82.1945,Karenia brevis,0,HABW200611-014,
-82.0801,26.4217,3059957,2020/06/10 00:00:00+00,8:25:00,EDT,0.5,Tarpon Bay Road Beach,26.4217,-82.0801,Karenia brevis,0,HABW200611-015,
-82.01543,26.45157,3059958,2020/06/10 00:00:00+00,8:47:00,EDT,0.5,Lighthouse Beach,26.45157,-82.01543,Karenia brevis,0,HABW200611-016,
-81.95776,26.45398,3059959,2020/06/10 00:00:00+00,9:27:00,EDT,0.5,Lynn Hall Park,26.45398,-81.95776,Karenia brevis,0,HABW200611-017,
-81.8795,26.3901,3059960,2020/06/10 00:00:00+00,10:23:00,EDT,0.5,Lovers Key State Park,26.3901,-81.8795,Karenia brevis,0,HABW200611-018,
-81.84574,26.33105,3059961,2020/06/10 00:00:00+00,11:09:00,EDT,0.5,Bonita Beach Park,26.33105,-81.84574,Karenia brevis,0,HABW200611-019,
-82.890017,27.51715,3059962,2020/06/10 00:00:00+00,14:31:00,EDT,0.5,Anna Maria Island; 10 mi W of,27.51715,-82.890017,Karenia brevis,0,HABW200611-020,
-82.84325,27.49105,3059963,2020/06/10 00:00:00+00,16:15:00,EDT,0.5,Anna Maria Island; 8.2 mi W of,27.49105,-82.84325,Karenia brevis,0,HABW200611-021,
-82.926733,27.463067,3059964,2020/06/10 00:00:00+00,17:10:00,EDT,0.5,Anna Maria Island; 14 mi W of,27.463067,-82.926733,Karenia brevis,0,HABW200611-022,
-84.963333,29.622,3060214,2020/06/10 00:00:00+00,10:15:00,EDT,0.5,Sikes Cut; N of (Apalachicola Bay),29.622,-84.963333,Karenia brevis,0,HABW200612-030,
-82.7489,28.516317,3060221,2020/06/10 00:00:00+00,19:20:00,EDT,0.5,Centipede Bay; 4.9 mi W of,28.516317,-82.7489,Karenia brevis,0,HABW200612-037,
-82.78085,28.564917,3060222,2020/06/10 00:00:00+00,19:00:00,EDT,0.5,Rock Island; 7.7 mi W of,28.564917,-82.78085,Karenia brevis,0,HABW200612-038,
-82.73455,28.514533,3060223,2020/06/10 00:00:00+00,19:45:00,EDT,0.5,Round Island; 3 mi W of,28.514533,-82.73455,Karenia brevis,0,HABW200612-039,
-82.654267,28.57895,3060224,2020/06/10 00:00:00+00,15:33:00,EDT,0.5,Pine Island; N of,28.57895,-82.654267,Karenia brevis,0,HABW200612-040,
-84.88478,29.7301,3060225,2020/06/10 00:00:00+00,11:20:00,EDT,0.1,Millender Street; S of (St. George Sound),29.7301,-84.88478,Karenia brevis,0,HABW200612-041,
-81.813218,26.20692,3060228,2020/06/10 00:00:00+00,10:50:00,EDT,0.5,Seagate Drive; S of (Venetian Bay),26.20692,-81.813218,Karenia brevis,0,HABW200612-044,
-81.811476,26.198835,3060229,2020/06/10 00:00:00+00,11:10:00,EDT,0.5,Turtle Hatch Road; W of (Venetian Bay),26.198835,-81.811476,Karenia brevis,0,HABW200612-045,
-83.4471,29.5928,3059748,2020/06/11 00:00:00+00,,EDT,0.5,Bird Island; 2.5 mi SW of,29.5928,-83.4471,Karenia brevis,0,HABW200617-016,
-83.531667,29.583333,3059749,2020/06/11 00:00:00+00,,EDT,0.5,Bird Island; 7.4 mi W of,29.583333,-83.531667,Karenia brevis,0,HABW200617-017,
-82.2805,26.816167,3059965,2020/06/11 00:00:00+00,9:58:00,EDT,0.2,Gasparilla Pass,26.816167,-82.2805,Karenia brevis,0,HABW200612-011,
-82.2583,26.7117,3059966,2020/06/11 00:00:00+00,10:53:00,EDT,0.2,Boca Grande Pass,26.7117,-82.2583,Karenia brevis,0,HABW200612-013,
-82.2145,26.74065,3059967,2020/06/11 00:00:00+00,10:43:00,EDT,0.2,Cayo Pelau; 2 mi S of (Charlotte Harbor),26.74065,-82.2145,Karenia brevis,0,HABW200612-014,
-82.209383,26.782417,3059968,2020/06/11 00:00:00+00,10:38:00,EDT,0.2,Bull Key; NW of (Bull Bay),26.782417,-82.209383,Karenia brevis,0,HABW200612-018,
-82.231,26.798,3059969,2020/06/11 00:00:00+00,10:31:00,EDT,0.2,Sandfly Key; NE of (Gasparilla Sound),26.798,-82.231,Karenia brevis,0,HABW200612-019,
-82.2526,26.8164,3060204,2020/06/11 00:00:00+00,10:09:00,EDT,0.2,Catfish Creek; mouth of (Gasparilla Sound),26.8164,-82.2526,Karenia brevis,0,HABW200612-020,
-82.2795,26.8385,3060205,2020/06/11 00:00:00+00,12:15:00,EDT,0.2,Garfield Court; SW of (Placida Harbor),26.8385,-82.2795,Karenia brevis,0,HABW200612-021,
-82.3498,26.9307,3060206,2020/06/11 00:00:00+00,11:31:00,EDT,0.2,Tom Adams Bridge; S of (Lemon Bay),26.9307,-82.3498,Karenia brevis,0,HABW200612-022,
-82.339333,26.898667,3060207,2020/06/11 00:00:00+00,11:23:00,EDT,0.2,Stump Pass (Lemon Bay),26.898667,-82.339333,Karenia brevis,0,HABW200612-023,
-82.3747,26.96324,3060208,2020/06/11 00:00:00+00,11:39:00,EDT,0.2,Blind Pass Beach; E of (Lemon Bay),26.96324,-82.3747,Karenia brevis,0,HABW200612-024,
-81.8362,26.30481,3060215,2020/06/11 00:00:00+00,9:01:00,EDT,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,0,HABW200612-031,
-81.82377,26.25375,3060216,2020/06/11 00:00:00+00,9:41:00,EDT,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,0,HABW200612-032,
-81.8169,26.2073,3060217,2020/06/11 00:00:00+00,10:06:00,EDT,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW200612-033,
-81.8063,26.13163,3060218,2020/06/11 00:00:00+00,10:42:00,EDT,0.5,Naples Pier,26.13163,-81.8063,Karenia brevis,0,HABW200612-034,
-81.72805,25.91165,3060219,2020/06/11 00:00:00+00,11:33:00,EDT,0.5,South Marco Beach,25.91165,-81.72805,Karenia brevis,0,HABW200612-035,
-80.802278,28.615731,3060220,2020/06/11 00:00:00+00,8:00:00,EDT,0.5,Harbor Pointe Marina (Indian River),28.615731,-80.802278,Karenia brevis,0,HABW200612-036,
-82.0742,26.625,3060226,2020/06/11 00:00:00+00,11:45:00,EDT,1.3,Porpoise Point Island; SW of (Matlacha Pass),26.625,-82.0742,Karenia brevis,0,HABW200612-042,
-82.0946,26.6678,3060227,2020/06/11 00:00:00+00,11:07:00,EDT,1.1,Ben Coleman Keys (Matlacha Pass),26.6678,-82.0946,Karenia brevis,0,HABW200612-043,
-82.675,28.02,3060230,2020/06/11 00:00:00+00,11:56:00,EDT,0.5,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,HABW200612-046,
-82.675,28.02,3060231,2020/06/11 00:00:00+00,11:56:00,EDT,2.6,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,HABW200612-047,
-82.673,27.972,3060232,2020/06/11 00:00:00+00,11:35:00,EDT,0.5,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Karenia brevis,0,HABW200612-048,
-82.62,27.98,3060233,2020/06/11 00:00:00+00,11:21:00,EDT,0.5,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Karenia brevis,0,HABW200612-049,
-82.561,27.949,3060234,2020/06/11 00:00:00+00,10:20:00,EDT,0.5,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Karenia brevis,0,HABW200612-050,
-82.622,27.957,3060235,2020/06/11 00:00:00+00,11:02:00,EDT,0.5,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,HABW200612-051,
-82.622,27.957,3060236,2020/06/11 00:00:00+00,11:02:00,EDT,4.9,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,HABW200612-052,
-82.675,27.942,3060237,2020/06/11 00:00:00+00,10:40:00,EDT,0.5,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,HABW200612-053,
-82.675,27.942,3060238,2020/06/11 00:00:00+00,10:40:00,EDT,4.1,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,HABW200612-054,
-82.6046,27.9055,3060239,2020/06/11 00:00:00+00,9:35:00,EDT,0.5,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,HABW200612-055,
-82.6046,27.9055,3060240,2020/06/11 00:00:00+00,9:35:00,EDT,3,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,HABW200612-056,
-82.5496,27.9244,3060241,2020/06/11 00:00:00+00,10:07:00,EDT,0.5,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Karenia brevis,0,HABW200612-057,
-82.58911,27.86111,3060242,2020/06/11 00:00:00+00,9:07:00,EDT,0.5,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Karenia brevis,0,HABW200612-058,
-82.5789,27.7723,3060243,2020/06/11 00:00:00+00,8:49:00,EDT,0.5,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Karenia brevis,0,HABW200612-059,
-82.0704,26.5627,3060244,2020/06/11 00:00:00+00,10:28:00,EDT,1.4,Deer Stop Keys; SW of (Matlacha Pass),26.5627,-82.0704,Karenia brevis,0,HABW200615-001,
-81.93535,25.953983,3060249,2020/06/11 00:00:00+00,11:13:00,EDT,0.5,Marco Island; 11 mi W of,25.953983,-81.93535,Karenia brevis,0,HABW200615-006,
-81.22786,29.704917,3060250,2020/06/12 00:00:00+00,13:05:00,EDT,0.5,Fort Matanzas Bridge (Matanzas Inlet),29.704917,-81.22786,Karenia brevis,0,HABW200615-007,
-81.23508,29.714528,3060251,2020/06/12 00:00:00+00,13:20:00,EDT,0.5,Fort Matanzas National Monument Dock (Matanzas Inlet),29.714528,-81.23508,Karenia brevis,0,HABW200615-008,
